"TAD_ID","DEGs","comparison"
"TAD_31","g16515,g16521,g16518,g16508,g16519,g16511,g16517,g16513","DESeq2_condition_Germinating_Cyst_vs_Zoospore_sig005"
"TAD_35","g16881,g16869,g16868,g16880,g16893,g16889,g16872,g16892,g16878,g16890,g16867,g16879,g16854,g16864,g16871,g16856,g16853,g16884,g16857,g16866,g16862,g16865","DESeq2_condition_Germinating_Cyst_vs_Zoospore_sig005"
"TAD_36","g17164,g17139,g17082,g17120,g17116,g17109,g17183,g16928,g17168,g17006,g17152,g17054,g17055,g16944,g16932,g17122,g17101,g17175,g16920,g17095,g17190,g17030,g16964,g17137,g17142,g17037,g16969,g17159,g16933,g17158,g17057,g16953,g17008,g17117,g17121,g17113,g16961,g17165,g17163,g17078,g17151,g16950,g16921,g17119,g17103,g17182,g16937,g17144,g17124,g17125,g17129,g16987,g16949,g17031,g17128,g17145,g17094,g17118,g16922,g17180,g16959,g17188,g16967,g16955,g17104,g16957,g16938,g17084,g16965,g17167,g17135,g17023,g17108,g17092,g17034,g17155,g17148,g17177,g17039,g17077,g17132,g17107,g17195,g17111,g17153,g16956,g17093,g16980,g17146,g17038,g17133,g17036,g17096,g17024,g17131,g16958,g16945,g16968,g17051,g17079,g16925,g17140,g16934,g17169,g17171,g17191,g17014,g17081,g17178,g17174,g16951,g17123,g17098,g16942,g16971,g17162,g16947,g17097,g16935,g17091,g17141,g17156,g17032,g16941,g16948,g17026,g17179,g16936,g17106,g16966,g17028,g17080,g17173,g17157,g16931,g16982,g17176,g17015,g17136,g17149,g17126,g17074,g16963","DESeq2_condition_Germinating_Cyst_vs_Zoospore_sig005"
"TAD_37","g17444,g17452,g17453,g17443,g17449,g17436,g17437,g17445,g17441,g17438,g17446,g17448,g17455,g17442,g17450,g17451","DESeq2_condition_Germinating_Cyst_vs_Zoospore_sig005"
"TAD_38","g17545,g17480,g17552,g17478,g17522,g17509,g17538,g17548,g17539,g17594,g17551,g17501,g17498,g17519,g17520,g17503,g17517,g17488,g17553,g17599,g17514,g17518,g17483,g17525,g17529,g17499,g17537,g17476,g17521,g17527,g17490,g17600,g17540,g17532,g17497,g17597,g17508,g17550,g17533,g17526,g17541,g17515,g17507,g17543,g17504,g17587,g17482,g17487,g17489,g17561,g17479,g17511,g17544,g17595,g17486,g17500,g17502,g17485","DESeq2_condition_Germinating_Cyst_vs_Zoospore_sig005"
"TAD_39","g17709,g17703,g17694,g17671,g17670,g17705,g17640,g17716,g17675,g17676,g17698,g17710,g17704,g17666,g17678,g17667,g17668,g17714,g17650,g17699,g17641,g17649,g17669,g17645,g17673,g17695,g17717,g17653,g17643,g17674,g17665,g17647,g17654,g17696,g17644,g17712,g17725,g17721,g17723,g17718,g17713,g17648,g17655,g17651","DESeq2_condition_Germinating_Cyst_vs_Zoospore_sig005"
"TAD_40","g17803,g17796,g17797,g17795,g17761,g17784,g17772,g17800,g17768,g17771,g17810,g17770,g17774,g17812,g17767,g17801,g17806,g17776,g17750,g17811,g17808,g17756,g17777,g17745,g17763,g17751,g17782,g17749,g17789,g17746,g17757,g17798,g17758,g17769,g17792,g17804,g17793,g17760","DESeq2_condition_Germinating_Cyst_vs_Zoospore_sig005"
"TAD_42","g17889,g17919,g17912,g17895,g17891,g17887,g17910,g17878,g17918,g17875,g17888,g17903,g17899,g17876,g17893,g17886,g17897,g17873,g17921,g17879,g17908,g17909,g17882,g17907,g17902,g17917,g17904,g17906,g17894,g17922,g17920,g17880,g17883,g17914,g17898,g17905,g17911,g17915,g17881","DESeq2_condition_Germinating_Cyst_vs_Zoospore_sig005"
"TAD_43","g18111,g18159,g17990,g18179,g17986,g18095,g18166,g18010,g18001,g18160,g18042,g18047,g18000,g18137,g18009,g17997,g18158,g18104,g18157,g18165,g18164,g18008,g18170,g18077,g18192,g18062,g18039,g18051,g18057,g18175,g18169,g17984,g18070,g18103,g18094,g18155,g18014,g18053,g18048,g17966,g18005,g18102,g18091,g18064,g18068,g18055,g18096,g18087,g18061,g18154,g17973,g18101,g18023,g17995,g18050,g17989,g18100,g18085,g18059,g18066,g18117,g18090,g17974,g17994,g18049,g18063,g18060,g17982,g18112,g17985,g18244,g17972,g18067,g18006,g18178,g18114,g18075,g18118,g18040,g18115,g18180,g18078,g18113,g18191,g18011,g18168,g17971,g18167,g18156,g17993,g18181,g18163,g18177,g18089,g18107","DESeq2_condition_Germinating_Cyst_vs_Zoospore_sig005"
"TAD_44","g18291,g18403,g18373,g18372,g18289,g18371,g18375,g18400,g18285,g18376,g18290,g18379,g18283,g18381,g18399,g18374,g18320,g18380,g18377,g18402,g18312,g18382,g18391,g18401,g18393,g18317,g18288,g18330,g18329,g18395,g18378,g18293,g18390,g18389,g18322,g18276,g18366,g18406,g18282,g18316,g18394,g18319,g18297,g18294,g18307,g18274,g18331,g18308,g18327,g18392,g18310,g18275","DESeq2_condition_Germinating_Cyst_vs_Zoospore_sig005"
"TAD_45","g18686,g18691,g18677,g18591,g18463,g18625,g18603,g18605,g18587,g18646,g18690,g18640,g18520,g18697,g18706,g18731,g18676,g18733,g18642,g18727,g18687,g18521,g18704,g18631,g18739,g18735,g18590,g18703,g18708,g18689,g18522,g18630,g18459,g18592,g18572,g18638,g18700,g18683,g18695,g18629,g18589,g18454,g18711,g18507,g18692,g18464,g18475,g18569,g18473,g18517,g18456,g18551,g18696,g18497,g18599,g18483,g18647,g18679,g18616,g18639,g18523,g18600,g18524,g18681,g18619,g18620,g18734,g18645,g18621,g18602,g18470,g18472,g18586,g18471,g18498,g18626,g18478,g18597,g18596,g18680,g18729,g18598,g18518,g18477,g18627,g18577,g18506,g18637,g18583,g18460,g18707,g18510,g18712,g18525,g18685,g18710,g18684,g18701,g18549,g18476","DESeq2_condition_Germinating_Cyst_vs_Zoospore_sig005"
"TAD_47","g19050,g19101,g19120,g19100,g19099,g19119,g19049,g19025,g19088,g19128,g19047,g19024,g19127,g19038,g19104,g19023,g19048,g19045,g19098,g19125,g19102,g19036,g19089","DESeq2_condition_Germinating_Cyst_vs_Zoospore_sig005"
"TAD_49","g19894,g19798,g19896,g19855,g19958,g19797,g19923,g19818,g19796,g19801,g19799,g19816,g19800,g19817,g19833,g19982,g19926,g19832,g19839,g19802,g19830,g19941,g19962,g19918,g19834,g19948,g19795,g19901,g19959,g20017,g19943,g19957,g19915,g19899,g19888,g19922,g19951,g19938,g19924,g19840,g19803,g19940,g19859,g19917,g19902,g19954,g19872,g19950,g19842,g19824,g19841,g19856,g20016,g19823,g19838,g19960,g19981,g19953,g19858","DESeq2_condition_Germinating_Cyst_vs_Zoospore_sig005"
"TAD_5","g641,g582,g658,g650,g573,g446,g419,g580,g420,g404,g671,g405,g663,g418,g505,g445,g511,g593,g633,g592,g685,g410,g534,g662,g681,g506,g533,g578,g594,g656,g530,g665,g426,g667,g423,g634,g518,g452,g436,g408,g678,g499,g425,g569,g598,g571,g498,g649,g672,g429,g640,g585,g597,g441,g460,g626,g642,g444,g463,g680,g599,g531,g395,g412,g604,g448,g503,g519,g437,g434,g613,g583,g605,g616,g666,g628,g683,g655,g630,g415,g536,g614,g586,g657,g627,g661,g520,g461,g396,g574,g635,g411,g407,g673,g606,g525,g430,g512,g515,g623,g648,g440,g595,g676,g579,g500,g647,g632,g502,g546,g639,g514,g532,g509,g417,g454,g427,g675,g544,g668,g677,g638,g451,g545,g570,g609,g577,g652,g399,g442,g496,g664,g625","DESeq2_condition_Germinating_Cyst_vs_Zoospore_sig005"
"TAD_51","g20218,g20217,g20079,g20118,g20112,g20162,g20117,g20105,g20221,g20241,g20183,g20101,g20062,g20110,g20119,g20188,g20092,g20169,g20136,g20137,g20142,g20090,g20227,g20180,g20215,g20174,g20187,g20166,g20086,g20197,g20063,g20088,g20175,g20242,g20234,g20061,g20109,g20184,g20232,g20239,g20102,g20222,g20078,g20219,g20168,g20240,g20177,g20080,g20190,g20228,g20220,g20164,g20233,g20138,g20244,g20089,g20170,g20103,g20229,g20059,g20243,g20144,g20225,g20143,g20178,g20192,g20198,g20066,g20191,g20085,g20159,g20081,g20235,g20115,g20223,g20091,g20140,g20173,g20182,g20196,g20141","DESeq2_condition_Germinating_Cyst_vs_Zoospore_sig005"
"TAD_52","g20288,g20354,g20284,g20323,g20294,g20358,g20362,g20298,g20356,g20324,g20357,g20350,g20280,g20359,g20346,g20282,g20303,g20297,g20352,g20347,g20361,g20285,g20302,g20321,g20279,g20360,g20290,g20291,g20289,g20304,g20325","DESeq2_condition_Germinating_Cyst_vs_Zoospore_sig005"
"TAD_54","g20779,g20807,g20862,g20910,g20950,g20758,g20958,g21067,g21031,g20952,g20960,g20666,g21050,g21005,g20955,g20875,g20883,g21011,g20882,g20808,g20830,g21033,g20936,g20887,g20886,g20809,g20806,g20665,g21070,g20983,g20994,g20870,g20736,g20662,g21054,g20961,g20956,g21001,g20759,g20951,g20780,g21021,g20909,g20699,g20781,g21035,g20888,g21032,g20778,g20811,g20949,g20937,g20943,g21069,g20772,g20935,g20863,g20762,g21010,g21068,g20659,g20998,g20661,g20700,g20693,g20796,g20740,g20743,g21034,g20954,g20787,g20829,g20861,g21061,g20938,g20769,g20649,g21015,g20810,g21018,g20667,g20785,g21057,g21058,g20874,g20825,g21025,g20691,g20953,g20866,g20813,g20873,g20911,g20765,g20763,g20650,g20868,g20786,g20738,g20879,g20742,g21056,g20783,g20660,g21012,g20794,g20959,g20697,g20800,g20663,g21045,g20820,g20906,g20797,g20865,g20821,g20644,g20884,g20651,g20957,g21003,g20744,g20864,g20993,g21008,g20777,g20696,g20766,g20963,g20761,g20877,g21007,g20832,g20905,g20701,g21066,g20792,g20774,g20805,g20903,g20658,g21002,g21047,g21024,g20999,g20767,g20842,g21046,g20828,g20798,g20964,g20656,g20776","DESeq2_condition_Germinating_Cyst_vs_Zoospore_sig005"
"TAD_55","g21161,g21160,g21110,g21111,g21169,g21101,g21097,g21151,g21105,g21099,g21159,g21104,g21158,g21102,g21100,g21106,g21163,g21118,g21171,g21172","DESeq2_condition_Germinating_Cyst_vs_Zoospore_sig005"
"TAD_56","g21574,g21564,g21453,g21618,g21634,g21579,g21475,g21510,g21600,g21495,g21450,g21620,g21601,g21599,g21602,g21545,g21470,g21517,g21478,g21524,g21497,g21563,g21624,g21631,g21511,g21419,g21617,g21613,g21542,g21547,g21629,g21426,g21493,g21560,g21491,g21558,g21562,g21474,g21635,g21565,g21454,g21584,g21627,g21472,g21636,g21516,g21603,g21509,g21514,g21451,g21537,g21578,g21596,g21546,g21471,g21515,g21452,g21577,g21559,g21621,g21611,g21512,g21623,g21576,g21480,g21448,g21518,g21616,g21544,g21477,g21625,g21605,g21505,g21586","DESeq2_condition_Germinating_Cyst_vs_Zoospore_sig005"
"TAD_57","g21685,g21753,g21678,g21684,g21676,g21671,g21739,g21673,g21668,g21674,g21683,g21749,g21680,g21734,g21669,g21737,g21754,g21681,g21688,g21726,g21675,g21682,g21687,g21736,g21748,g21738,g21659,g21745,g21731,g21746,g21686,g21690,g21747,g21677,g21692,g21727,g21672","DESeq2_condition_Germinating_Cyst_vs_Zoospore_sig005"
"TAD_6","g732,g729,g728,g731,g730,g738,g725,g727,g741,g721,g724,g742,g723,g735,g718,g717,g716,g739,g734,g740","DESeq2_condition_Germinating_Cyst_vs_Zoospore_sig005"
"TAD_60","g22121,g22115,g22122,g22113,g22117,g22116,g22118,g22124,g22112","DESeq2_condition_Germinating_Cyst_vs_Zoospore_sig005"
"TAD_62","g22288,g22264,g22220,g22213,g22215,g22257,g22222,g22261,g22263,g22198,g22289,g22287,g22196,g22271,g22192,g22219,g22221,g22273,g22266,g22286,g22214,g22262,g22269,g22246,g22217,g22223,g22185,g22268,g22186,g22231,g22187,g22232,g22256,g22260,g22278,g22248,g22194,g22284,g22255,g22277,g22252,g22197,g22200,g22199,g22291,g22216,g22254,g22249,g22183,g22285,g22279,g22226,g22188,g22259","DESeq2_condition_Germinating_Cyst_vs_Zoospore_sig005"
"TAD_63","g22358,g22334,g22359,g22330,g22331,g22344,g22357,g22345,g22354,g22350,g22340,g22329,g22333,g22346,g22343,g22341,g22356,g22353,g22363,g22362,g22351","DESeq2_condition_Germinating_Cyst_vs_Zoospore_sig005"
"TAD_64","g22489,g22423,g22421,g22409,g22493,g22455,g22397,g22487,g22458,g22404,g22391,g22398,g22399,g22405,g22393,g22390,g22460,g22420,g22403,g22392,g22461,g22482,g22424,g22483,g22422,g22412,g22426,g22466,g22407,g22459,g22491,g22488,g22414,g22410,g22396,g22401,g22462,g22463,g22413,g22395,g22469","DESeq2_condition_Germinating_Cyst_vs_Zoospore_sig005"
"TAD_65","g22582,g22527,g22630,g22636,g22536,g22634,g22624,g22525,g22589,g22625,g22523,g22603,g22594,g22606,g22529,g22548,g22591,g22635,g22547,g22619,g22621,g22537,g22563,g22597,g22605,g22562,g22533,g22595,g22599,g22539,g22549,g22590,g22608,g22530,g22576,g22569,g22629,g22628,g22560,g22631,g22557,g22632,g22564,g22567,g22588,g22559,g22645,g22633,g22578,g22592,g22580,g22600,g22551,g22526,g22552,g22607,g22579,g22640,g22583,g22574,g22528","DESeq2_condition_Germinating_Cyst_vs_Zoospore_sig005"
"TAD_66","g22718,g22743,g22680,g22744,g22774,g22745,g22707,g22726,g22769,g22766,g22669,g22783,g22671,g22753,g22716,g22761,g22779,g22777,g22714,g22747,g22755,g22682,g22703,g22776,g22675,g22699,g22780,g22676,g22752,g22736,g22694,g22775,g22712,g22764,g22773,g22739,g22674,g22692,g22762,g22717,g22677,g22782,g22735,g22738,g22756,g22700,g22702,g22696,g22760,g22749,g22768,g22748,g22704,g22772,g22719,g22767,g22724,g22710,g22670,g22672,g22742,g22678,g22751,g22722,g22715","DESeq2_condition_Germinating_Cyst_vs_Zoospore_sig005"
"TAD_68","g23501,g23524,g23500,g23515,g23492,g23493,g23520,g23508,g23541,g23504,g23498,g23538,g23518,g23512,g23491,g23495,g23490,g23545,g23496,g23547,g23542,g23494,g23505,g23506,g23537,g23509,g23526,g23517,g23543,g23507,g23539,g23534,g23522,g23503,g23559,g23511,g23536,g23497,g23502,g23544,g23535,g23510,g23523,g23488,g23521","DESeq2_condition_Germinating_Cyst_vs_Zoospore_sig005"
"TAD_7","g819,g866,g837,g809,g831,g773,g830,g772,g813,g865,g808,g836,g798,g839,g840,g859,g774,g801,g829,g847,g853,g858,g854,g794,g856,g805,g855,g851,g802,g803,g826,g814,g800,g828,g852,g799,g835,g776,g845,g817,g796,g834,g832,g844,g860,g815,g797,g846,g848,g849,g795,g833","DESeq2_condition_Germinating_Cyst_vs_Zoospore_sig005"
"TAD_70","g23655,g23664,g23670,g23662,g23653,g23658,g23672,g23667,g23671,g23674","DESeq2_condition_Germinating_Cyst_vs_Zoospore_sig005"
"TAD_74","g24671,g24337,g24361,g24562,g24477,g24352,g24475,g24605,g24536,g24370,g24798,g24476,g24775,g24539,g24255,g24673,g24430,g24452,g24397,g24667,g24253,g24774,g24334,g24669,g24675,g24534,g24666,g24521,g24230,g24594,g24672,g24776,g24801,g24577,g24288,g24414,g24242,g24550,g24454,g24379,g24463,g24315,g24608,g24480,g24289,g24481,g24543,g24298,g24286,g24261,g24241,g24284,g24729,g24360,g24302,g24356,g24313,g24567,g24665,g24585,g24571,g24359,g24409,g24232,g24445,g24606,g24339,g24662,g24343,g24482,g24226,g24668,g24548,g24726,g24312,g24408,g24297,g24554,g24451,g24265,g24773,g24303,g24340,g24292,g24375,g24385,g24259,g24424,g24581,g24264,g24664,g24533,g24373,g24553,g24271,g24515,g24632,g24429,g24355,g24799,g24506,g24251,g24541,g24598,g24290,g24579,g24350,g24369,g24227,g24690,g24458,g24239,g24478,g24663,g24358,g24740,g24335,g24381,g24258,g24307,g24229,g24678,g24412,g24595,g24311,g24565,g24564,g24267,g24517,g24243,g24556,g24584,g24631,g24268,g24572,g24407,g24395,g24365,g24535,g24380,g24240,g24364,g24516,g24269,g24796,g24398,g24413,g24254,g24295,g24396,g24560,g24349,g24238,g24266,g24341,g24559,g24593,g24462,g24426,g24609,g24677,g24448,g24542,g24540,g24427,g24583,g24231,g24224,g24367,g24410,g24273,g24731,g24386,g24308,g24728,g24362,g24316,g24348,g24611,g24270,g24400,g24573,g24461,g24578,g24296,g24372,g24591,g24459,g24450,g24285,g24304,g24417,g24715,g24291,g24603,g24384,g24428,g24699,g24376","DESeq2_condition_Germinating_Cyst_vs_Zoospore_sig005"
"TAD_76","g25241,g25189,g25128,g25192,g25073,g25242,g25279,g25074,g25182,g25275,g25283,g25159,g25156,g25131,g25145,g25144,g25214,g25196,g25237,g25281,g25215,g25163,g25223,g25162,g25166,g25230,g25274,g25076,g25278,g25234,g25231,g25174,g25276,g25226,g25161,g25089,g25243,g25140,g25217,g25079,g25183,g25147,g25141,g25287,g25136,g25204,g25122,g25081,g25199,g25277,g25075,g25268,g25239,g25272,g25142,g25197,g25284,g25212,g25191,g25126,g25286,g25087,g25203,g25133,g25200,g25134,g25113,g25273,g25123,g25254,g25297,g25238,g25224,g25198,g25151,g25233,g25271,g25229,g25228,g25078,g25221,g25165,g25193,g25138,g25296,g25086","DESeq2_condition_Germinating_Cyst_vs_Zoospore_sig005"
"TAD_77","g25363,g25311,g25364,g25374,g25352,g25313,g25355,g25310,g25318,g25371,g25312,g25376,g25378,g25356,g25333,g25314,g25370,g25373,g25361,g25317,g25357","DESeq2_condition_Germinating_Cyst_vs_Zoospore_sig005"
"TAD_78","g25432,g25423,g25480,g25451,g25476,g25425,g25411,g25475,g25462,g25459,g25408,g25460,g25473,g25422,g25468,g25448,g25465,g25466,g25435,g25456,g25471,g25463,g25472,g25458,g25449,g25442,g25417,g25429,g25440,g25444,g25457,g25474,g25481,g25419,g25445,g25431,g25415,g25461","DESeq2_condition_Germinating_Cyst_vs_Zoospore_sig005"
"TAD_79","g25590,g25660,g25667,g25691,g25578,g25531,g25664,g25662,g25518,g25622,g25551,g25719,g25556,g25589,g25574,g25605,g25548,g25575,g25629,g25642,g25579,g25591,g25641,g25520,g25530,g25599,g25600,g25562,g25563,g25626,g25640,g25723,g25694,g25688,g25536,g25668,g25560,g25557,g25716,g25545,g25572,g25524,g25717,g25665,g25678,g25676,g25746,g25559,g25549,g25510,g25594,g25595,g25573,g25593,g25692,g25750,g25558,g25525,g25597,g25661,g25623,g25693,g25747,g25568,g25539,g25571,g25743,g25570,g25677,g25658,g25754,g25512,g25666,g25555,g25532,g25630,g25603,g25644,g25606,g25689,g25576,g25751,g25680,g25601,g25561,g25544","DESeq2_condition_Germinating_Cyst_vs_Zoospore_sig005"
"TAD_8","g928,g920,g891,g890,g892,g893,g884,g903,g931,g908,g897,g898,g933,g896,g930,g929,g905,g927,g916,g918,g922,g894,g895,g902,g926,g900,g906,g919","DESeq2_condition_Germinating_Cyst_vs_Zoospore_sig005"
"TAD_80","g25801,g25797,g25834,g25835,g25829,g25794,g25800,g25820,g25796,g25824,g25821,g25841,g25837,g25792,g25840,g25826,g25798,g25795,g25799,g25793,g25802,g25836,g25830,g25831,g25828,g25822","DESeq2_condition_Germinating_Cyst_vs_Zoospore_sig005"
"TAD_81","g25891,g25901,g25976,g25909,g25967,g25934,g25953,g25927,g25896,g25982,g26017,g25968,g25979,g25946,g25925,g25924,g25957,g25892,g25928,g25988,g25977,g25970,g25943,g25894,g25938,g25948,g25947,g25929,g25911,g25963,g25936,g25910,g25907,g25955,g25893,g25973,g25944,g25960,g25974,g25935,g25954,g26018,g25898,g25961,g25981,g25933,g25937,g25939,g25972,g25978,g25965,g25952,g25958,g25895,g25969,g26019,g25903,g25932,g26023","DESeq2_condition_Germinating_Cyst_vs_Zoospore_sig005"
