-50kb	-40kb	-30kb	-20kb	-10kb	boundary	10kb	20kb	30kb	40kb	50kb
-0.424841868203	-0.529494823496	-0.602803705543	-0.517301270576	-0.630784649448	-0.68901166765	-0.572195473828	-0.434634778453	-0.14966940764	0.186559264033	0.329568290425
0.088275629829	0.060824584249	-0.005190926478	-0.098286699263	-0.320122082307	-0.463995633403	-0.425994098611	-0.365786715384	-0.21468042811	0.330110773894	0.513959629157
0.335471716588	0.363716173264	0.368452497129	0.458816979568	-0.112781812434	-0.329927089152	-0.198173026769	-0.064318516713	0.159476505293	0.177539019329	0.023933309994
-0.080586432242	-0.08775779788	-0.061715445291	0.061578172495	-0.138968779085	-0.232429479224	-0.209636369372	-2.6778074e-05	0.092568002358	0.175483671889	0.179302586118
-0.081989524733	-0.052935943156	-0.294332962617	-0.522748617162	-0.572549132886	-0.621918879997	0.311590610994	0.141574395043	0.194255096644	-0.334569924115	-0.632450747831
0.226773035774	0.231111470058	0.055124066322	-0.319239090848	-0.547800309505	-0.726061551479	-0.667978244266	-0.36577570735	-0.298576997648	0.018179378226	0.003488174736
0.141054854593	0.013673508457	0.034944916837	0.034036158663	-0.053594477085	-0.210891133937	-0.000649212677	0.260823943348	0.461211704482	0.500194330038	0.233946936877
0.128721069268	0.189051353077	0.166618557406	0.013938328042	-0.024985008516	-0.027666866518	0.102356351825	0.374753853452	0.189192086958	0.142246052293	-0.000805677988
-0.138884722469	0.139704501206	0.108061366389	-0.265460984188	-0.352889312151	-0.536462572041	-0.499154560803	-0.265476027512	-0.142443251233	-0.330180379962	-0.480475833245
0.244814506341	0.189661017962	0.150998866585	-0.133161189191	-0.283305588559	-0.338214240427	-0.319849023386	-0.164357461012	-0.193262340018	-0.1416176844	-0.209989366082
-0.104491485976	0.379861562481	0.651177206044	0.596874691874	0.242823427453	-0.030837218149	0.026008269645	0.092063980657	0.162041881654	0.148360242833	0.046177075619
-0.004763410048	-0.279685854524	-0.410051423978	-0.434335090918	-0.549386825924	-0.640970629327	-0.50262239361	-0.340666802787	-0.257141654463	-0.170808196631	-0.06229878595
-0.14085092133	0.025543610878	0.051657819947	0.041283448815	-0.08828364386	-0.231760043816	-0.192507412841	0.007424377307	0.164276982811	0.291072265378	0.200112790717
