"gene","Compartment","log2FoldChange"
"g19253","B",2.96578062456778
"g25605","B",6.89848448560671
"g18881","B",2.58029730091735
"g5501","B",4.29205959028849
"g26500","B",2.11901740959241
"g17698","B",3.37292580220293
"g12694","B",-3.02704950113926
"g7220","B",5.4243676445549
"g15532","B",3.4160914984499
"g23498","B",2.4787816703325
"g12701","B",-3.51530726374598
"g25794","B",-4.9735547402336
"g28744","B",-10.1769772355282
"g28056","B",2.98550213592367
"g7265","B",2.10312133594077
"g9703","B",2.12582168477193
"g8578","B",-3.90925283669278
"g1480","B",2.52849219748347
"g7498","B",-5.36180596930227
"g8421","B",-4.58708109564539
"g23518","B",2.90289175982946
"g3951","B",-1.56027416184469
"g11876","B",-4.29371083652509
"g8466","B",1.98249363402126
