"gene","Compartment","log2FoldChange"
"g24045","A",1.09431922311269
"g24046","A",-1.09327567900602
"g16239","A",1.80918933006618
"g27430","A",-2.01718102315328
"g25131","A",-2.24260697680679
"g47","A",1.25775637625732
"g665","A",-1.30556540298451
"g10325","A",-5.40223087289741
"g7951","A",-2.01225368615
"g10006","A",0.959579443102204
"g4966","A",-1.41694660149689
"g142","A",-0.950656459668825
"g17803","A",-1.02198009818692
"g6160","A",-1.1383334879735
"g353","A",-1.09793063791531
"g23851","A",1.51124329653189
"g17031","A",-1.82728917115632
"g18690","A",-1.81029597843322
"g5894","A",-1.58598413935671
"g4868","A",-1.13333596645568
"g9094","A",-2.01767249829015
"g16552","A",-1.12259916529802
"g7174","A",1.48419146557061
"g20117","A",0.801668918201573
"g22190","A",1.55521271823401
"g9285","A",1.55914590621941
"g18833","A",1.28061051285114
"g4764","A",-0.773674432390907
"g20119","A",-1.1678579095046
"g14237","A",1.55018516996857
"g21223","A",1.68647270583967
"g13256","A",2.80423009451237
"g20417","A",-1.28183700300183
"g25161","A",1.36292900885688
"g8118","A",0.96565349966895
"g22539","A",-1.14140689244867
"g24086","A",-0.83076912684618
"g21956","A",-1.40099895188492
"g17334","A",-1.05603873731441
"g16951","A",-1.1920238784102
"g23287","A",-2.55946413971666
"g390","A",-1.18015055588604
"g2265","A",-0.839494348966002
"g3582","A",-2.14949539210528
"g28224","A",-1.74866279697774
"g27244","A",-2.92219203592817
"g6815","A",0.978699240503197
"g2134","A",-1.83016866282152
"g21302","A",0.985189883608527
"g5280","A",2.02143027535243
"g16489","A",-1.30317006894289
"g23090","A",-1.02418404271976
"g18393","A",0.669792479942783
"g11468","A",-0.99956578728598
"g1836","A",-2.10759793942546
"g24254","A",-0.996910949702542
"g26089","A",-0.801502744282438
"g15893","A",0.817346208112933
"g22357","A",0.710851422300101
"g4942","A",-1.1323324874975
"g878","A",1.04772553386364
"g3226","A",-2.98888021504645
"g11756","A",-1.01161197973997
"g15812","A",-0.793606247469002
"g13333","A",-1.3814536342706
"g27218","A",-4.21470450083527
"g16333","A",-0.896026111572135
"g17260","A",2.60090929686967
"g8855","A",1.59669026815244
"g13553","A",2.25353563993941
"g17035","A",1.04969210480701
"g13357","A",1.87819899927943
"g10534","A",1.11920844816948
"g27149","A",-2.78627390855906
"g3971","A",0.86603422216311
"g17431","A",0.911261412427173
"g22172","A",-1.08937632784945
"g20136","A",-2.31497594028949
"g190","A",-1.49543985037109
"g11144","A",1.72792636421303
"g14860","A",1.09095491928245
"g21305","A",-1.54307018712723
"g25243","A",1.76868138642708
"g28220","A",-1.29922317977084
"g9992","A",2.56603162223824
"g7751","A",-1.01495791014957
"g20053","A",1.78223196592269
"g27350","A",-0.974769455457508
"g28231","A",2.04330033705097
"g24403","A",1.28885574338399
"g27059","A",-1.18405870070862
"g24922","A",-0.931661921897314
"g3017","A",0.771448878397588
"g24092","A",-1.02826023583858
"g7410","A",0.963847146566014
"g21010","A",-1.18365797231175
"g26066","A",-1.13713106240724
"g1168","A",-0.844546029839681
"g20178","A",1.44295047124474
"g24343","A",-1.03805359998777
"g14535","A",-1.61295718647735
"g12794","A",-0.823868671561765
