gene_id,zoospore-A,zoospore-B,germinating cyst-A,germinating cyst-B,mycelia_48h-A,mycelia_48h-B,mycelia_96h-A,mycelia_96h-B,Early infection-A,Early infection-B,Late infection-A,Late infection-B
g280,0.657656633,0.301207973,0.181384467,0.131464111,0.874584222,0.816204382,1.054317091,1.791154226,1.094594572,0.759919386,0.468751496,1.292836731
g281,7.066022949,6.145322061,4.437356178,4.867631679,5.46719754,1.850267829,15.25869659,19.02140524,17.36948756,14.68690352,19.21572744,23.31281545
g282,2.823976243,2.454794638,0.556331808,0.564506624,0.707197553,0.357630608,1.419252381,2.789121054,1.697289702,1.506042599,2.156590682,1.550076926
g283,56.08017468,56.0872716,12.15275926,16.94891088,3.995259741,1.538774928,44.68467399,58.66092719,38.05789235,42.10245675,27.12366611,16.46497027
g284,2.767916526,1.975653454,4.117749649,4.962937013,5.556858726,5.750127319,7.709359238,11.27441014,7.259328979,5.844940283,8.369712625,6.895228666
g285,6.563731625,4.717620976,10.80778986,13.89102795,33.92022895,28.53166623,26.38501448,24.23498653,20.50850562,17.20631701,30.444298,30.11315451
g286,28.07917977,38.53246236,33.24849586,28.00447613,42.68689478,41.34518743,23.23350587,22.3024106,21.56278577,29.27621964,16.90308551,20.48429711
g287,302.1916418,315.3548175,428.384764,416.0131221,293.1905995,245.1842087,699.600216,649.7438452,699.060017,566.0106663,414.926204,526.5348811
g288,20.14644931,20.67428016,53.07896325,51.29420274,41.40541913,39.60430675,44.00787195,44.78430796,50.49329642,37.32201364,28.71917588,32.78255589
g289,2.371445879,0.800830721,0.253182485,0.163112878,0.073986292,0.144671147,1.580662121,0.615422221,0.67905404,0.979126901,1.090498272,0.328106292
g290,0.680088138,0.079106449,0.75028468,0.805618484,2.996444806,1.143254919,28.58951155,0.658576828,6.595933452,2.847826414,2.154399025,9.615114862
g291,10.30144615,8.919252157,10.59568698,10.81744219,16.25571307,12.81695944,25.16523107,25.02845246,20.28249537,17.07352534,30.47397421,28.68059121
g292,11.90862666,11.04771006,11.4288156,11.56062524,13.29672383,12.54231031,17.03895854,19.27762028,13.8224633,10.94633278,14.3536835,13.01146513
g293,12.47267019,12.7223585,16.22981398,19.26415708,16.65121157,12.70119335,20.35625558,25.8000877,16.28415399,17.73798928,11.54943202,15.54588778
g294,43.47258197,49.98981248,167.8785662,132.235493,264.1700232,396.299859,22.13193615,27.30349464,30.68054089,43.18583601,11.4893015,15.55082193
g295,1.640212567,0.801301798,0.603170037,0.738325645,2.256146677,2.20580949,3.038526352,4.838304699,1.752558589,1.658756162,1.870525271,2.240772968
g296,20.02531782,9.10719546,0.814878725,1.137469276,7.223217942,6.208404194,5.496762451,7.427860916,4.188998931,5.193911575,5.147729591,3.872088818
g297,0,0,0,0,0.072641086,0.071020381,4.495224689,7.502556353,4.222481487,4.806622969,6.852294596,4.93949108
g298,1.623388428,2.047384245,0.324345174,0.204416861,0.853036376,0.834004168,0.564676792,1.431118513,0.66189383,0.499915231,0.874648227,1.114783006
g299,16.69592345,15.58438295,13.03031774,12.31663812,25.59632518,23.07014514,12.54049164,16.78966796,13.8607746,15.08815156,20.63190891,24.60899827
g300,545.8867711,642.8940612,143.7828405,160.8997742,104.6419923,87.95296888,99.86249629,130.9327909,110.1292565,116.697098,157.3814878,158.2363839
g326,5.482136569,2.101619313,45.40248145,46.83931116,71.98935309,54.24762397,54.84994344,64.13619804,56.20282786,66.43421778,62.07890723,55.63701453
g327,3.364538599,1.174068569,2.474543741,3.706574091,6.074241054,6.468960524,13.26483562,16.76677464,9.291671574,15.39134323,7.67394983,3.206830723
g328,16.17354614,4.397782266,101.9595904,72.10695064,194.1086788,235.5589562,100.7207881,110.259671,110.0844429,177.7364256,47.00971703,14.11413166
g329,1.400915854,0.639271828,0.118885688,0.459552805,1.389655562,1.562448389,2.50820508,5.177573906,2.657167984,3.601484167,0.716884081,0.462201906
g330,0.712225125,0.596480813,0,0.037965929,0.068883789,0.067346913,0.152239752,0.286489655,0.131713068,0.10128899,0,0.152739136
g331,1.98981656,1.242528342,0,0,0,0.066018946,0.27360271,0.304243943,0.154939091,0.198583484,0,0.399273008
g332,3.358939034,0.666254603,0.039006717,0.03769513,0.068392463,0.06686655,0.277115441,0.497780884,0.078464162,0.201133058,0.403219903,0.252749497
g333,5.282734912,4.280294068,0.119753467,0.154302402,0.314954783,0.273713586,1.546844783,3.299022477,2.3821414,2.264141622,3.301105426,2.172686334
g334,589.9308911,417.8632779,85.59409308,114.585314,104.2399587,76.16935895,87.38930854,119.6632562,83.28289143,140.3533907,200.1084156,143.7284524
g335,0,0.084793841,0.044679262,0,0,0,37.77237412,57.58722933,23.06786519,39.04988465,127.0109752,100.5742286
g336,140.3206874,60.47470038,913.5382243,1300.615854,1355.997448,899.822639,886.4669047,662.6934321,805.5612733,693.175588,548.6219526,1042.41694
g337,3.182829001,2.623048821,6.425024364,6.208985296,4.584724293,3.778051432,7.141125872,6.71919999,4.708850148,4.381994164,6.371370231,6.970913998
g338,5.048884774,3.243364421,4.93705845,5.749728954,2.885465369,2.604080648,34.25676354,32.92508884,21.30532051,18.92978676,19.30181941,24.27986558
g339,10.9223948,7.146396182,4.055210983,4.627982339,6.026747745,5.230229776,5.786830814,9.575552529,5.645356047,5.401793327,5.988498984,7.857867627
g340,0,0,0,0.195735454,0.1775671,0,0,0.246168889,0.271621616,0.261100507,0,0
g341,50.00353213,41.41153575,1.909286368,3.426590737,25.34648574,18.70262411,5.372810414,7.458733156,6.17244882,6.416821686,8.106127802,14.13884468
g342,1.742286768,1.117894313,29.76185942,29.36031807,5.598799365,3.454392696,6.487277612,4.370753735,20.95366753,16.2255315,1.602364808,3.937275499
g343,13.73392033,11.06394443,11.24524802,7.950164048,1.608481194,0.913119188,0.191123499,0.539493506,0.515904693,0.267034609,2.753154079,0.920402065
g344,1.423087139,1.179405244,1.700804825,2.338991846,1.605750327,1.289580608,3.929096768,6.479600948,4.561683601,3.710375625,3.550119733,5.510301835
g345,0.46436411,0.425359268,1.600919692,1.670856508,3.368368868,2.030816992,13.77217132,5.720399992,6.140111591,3.838544338,20.68626698,31.20313885
g346,2.784880263,0.641384425,120.4352098,103.7969716,164.3533142,144.2016974,5.119361022,3.92072359,10.01185069,6.574452091,8.574992254,13.45751918
g347,2.163317212,1.552932591,1.77290877,1.84508732,6.157283092,4.266536124,2.33408977,2.983493263,1.600264509,2.065689173,6.167705937,9.190249045
g348,14.27993299,1.514667648,37.26794766,40.1058964,52.99296296,37.29651547,10.35384874,5.356047708,22.9878751,27.46525511,22.23952212,21.22531259
g349,0,0.013388501,0,0,0,0,8.274049866,10.07444271,5.364106451,3.810410262,2.625298626,2.998668027
g351,9.516770149,4.160264911,1.499865858,1.449433423,6.776769687,2.373339325,6.184659646,5.048020246,6.111486363,3.495111217,4.174261739,5.382604479
g352,90.57107317,62.80608486,2104.060024,1786.355838,1535.85999,1285.734398,1007.104378,1151.423342,937.2849646,912.509669,1045.435214,1603.869413
g353,30.07500875,32.43364421,23.73122655,22.61102544,6.28522569,3.667942864,19.56218932,31.13886337,17.850012,21.92289013,10.05386212,11.09159317
g354,5.65966611,4.154230544,4.306095802,5.895181974,15.72936906,14.88631929,42.68946506,47.886633,41.33674634,35.71114808,59.16511254,65.56958803
g355,131.9824379,113.2818737,48.65937189,47.98410164,71.47882882,64.77058775,77.78344149,80.09860079,91.96398002,108.3092376,144.3799885,134.171611
g356,1.752859572,0.734000435,0.038675684,0.074750456,0.339060233,0.066299083,0.5994844,1.151631682,0.98544476,0.947274117,1.49924232,0.801934472
g357,32.36052234,30.1276204,6.154082695,7.535314368,4.414200021,2.487529724,11.69793126,18.29503885,11.46489833,14.08590491,14.63889343,14.18325458
g358,2.321402352,2.99099889,0.354601405,0.761506809,0.656281859,0.439016478,1.246874283,2.083035732,0.713300282,1.066599333,1.018217407,0.816956299
g359,2.628758188,1.991884412,1.546714815,2.322134247,1.452821724,1.63346877,3.068169232,5.287036356,2.833507314,2.492323021,4.496818328,3.400374294
g360,5.897498847,8.927073776,8.704267285,8.326623966,4.162264168,2.637573647,14.93418124,19.18098904,14.03087223,16.15087139,12.95133253,11.05222351
g361,30.0890972,37.98584432,4.721424216,4.81459453,1.929913604,1.688238725,4.377537965,6.600794482,2.60256093,3.827307484,3.293674441,3.30330741
g362,40.46296812,42.98434775,9.883268075,14.48560271,7.075941951,5.153255981,11.17036256,20.2199566,10.87918205,12.20959449,6.811015712,9.499270104
g363,41.6651698,64.56904801,15.16475779,19.21075984,20.66513659,17.30815672,7.561241036,14.89746205,7.481302271,8.609564131,9.746798347,7.433304606
g364,58.34670687,61.25702757,40.1185404,38.79946105,61.63727641,50.39956539,35.19975958,45.45074111,37.24964765,45.79522721,45.16439223,52.63210924
g365,2.723674104,2.566178443,4.507204671,2.613390949,12.11749108,10.04431107,23.48172708,23.55511645,19.14036938,20.91673292,33.39081741,30.37326813
g383,0.056458848,0.059104591,0.124572703,0.060191996,0.054604917,0.160159858,5.108874789,7.759366731,4.218178514,4.094936197,5.79479355,5.246711086
g385,22.58441122,22.64093773,5.489856501,7.549796074,4.997931105,5.610335913,30.68306979,33.55357987,16.06919773,24.63316945,25.37366326,23.6692585
g386,24.15618495,23.53154666,15.61946668,12.59719147,4.293918086,2.578370402,13.35071769,26.8112293,14.94685099,18.39488057,15.54813671,12.14502329
g387,6.102946145,5.345846885,11.95428455,9.294975066,14.21429094,12.6016566,20.41083716,20.45737685,12.53008259,12.84181514,6.03664772,12.820877
g388,7.110030764,4.938957081,2.419148459,3.612972116,1.799473556,2.764653986,5.823476641,8.731405886,4.81709649,4.441508624,5.11510932,6.175083557
g389,4.925646572,4.059348282,0.982754845,0.502787688,1.520394827,1.387374891,1.829451908,3.337331919,2.325724197,2.533723736,2.091543409,1.797994731
g390,762.3631276,756.9590821,656.8415883,526.113266,116.6665321,54.27452298,297.8657952,434.3928217,371.9113806,485.8955139,230.1511795,203.5071655
g391,0.780542847,0.750143139,0.296447019,0.4638233,1.336565985,1.512437134,2.033111985,3.946073304,1.173708274,0.928072788,1.678140036,2.890452122
g392,3.198120561,3.034115103,6.229514198,6.392972482,9.641786109,6.520701945,9.524192574,10.93801329,7.633197181,8.510113046,7.265884453,6.608431155
g393,1.29662232,0.99193439,1.100350436,1.435524606,1.591672895,1.69763004,3.730946045,5.315910656,4.057928571,2.978752263,4.549813313,4.349223841
g394,217.1219396,233.6025693,2.031730651,0.981707229,2.968614049,2.104226158,2.022950518,3.446745506,3.576070968,4.665251705,2.844073512,1.151927352
g395,31.39037501,31.92921918,11.83774913,12.23279828,29.2804029,31.88844188,15.19434422,19.82028974,15.66641593,20.0367033,32.10260288,29.16699312
g396,18.15677167,23.2315405,31.4770596,33.79850568,18.67551646,12.80844319,83.57608361,101.6305394,84.63697974,84.63755097,47.65731052,44.91241005
g397,0.106833769,0.055920076,0.117860812,0,1.343233878,0.40408148,0.685078886,1.181769826,0.829792329,0.64571731,1.066056069,0.687326111
g398,0.386141139,0.3789715,0.053249675,0.205836699,1.773942008,1.323593085,0.962949787,1.310543718,0.642687952,0.46334535,0.688065122,0.621069748
g399,4405.411072,4384.400949,5184.940437,6022.819375,4925.961942,5938.941928,5502.170556,4303.647594,5385.303781,4363.005264,4170.33274,4125.375661
g400,0.464726894,0.843274749,0.273437083,0.75969823,0.539360065,0.351550887,2.869719333,4.424116494,1.90220013,1.498064159,1.58994648,1.948951372
g401,9.287668302,4.027237418,3.516485773,8.788565275,17.64646875,14.65444941,20.43995895,41.48573475,16.50507847,21.29763836,42.77461337,51.77822835
g402,52.78571582,60.65136702,26.12334758,28.15642218,6.385728959,2.647663588,20.86172964,37.75190455,18.33445909,36.67424276,30.35509164,19.17568486
g403,2.511094662,2.239321026,1.000379573,3.817392199,6.746217199,5.012733105,6.030179461,11.87776434,6.55293519,9.126271003,9.810801713,9.540321401
g404,5.064849627,4.963757722,60.51281541,41.129976,27.82785263,23.84432106,44.68700071,50.49940688,40.01694984,33.33288537,20.89205037,25.88330676
g405,232.1624465,140.9956542,3.119751958,4.551834546,1.340691188,1.258347696,10.78552232,16.02162951,12.22297273,10.96096424,32.72373069,8.878688373
g406,12.99340816,8.552227138,7.340592843,13.18258576,16.42793603,14.17388863,31.73761758,69.58814487,17.26802523,20.3710966,30.4578363,44.12919519
g407,1.515656057,2.100020129,0.295075989,0.427731252,0.862286275,0.716590538,0.889343014,2.091992803,1.253074542,2.028694587,0.889658302,0.573595891
g408,234.3350156,196.3709731,50.33728126,44.64102906,64.468964,81.85098946,56.99302731,53.8774181,55.00337726,72.49989645,45.5035188,44.02589876
g409,7.82163297,3.509213964,3.58606011,5.631405268,6.975330532,9.028902575,4.414952819,7.21859999,5.560450707,4.333840382,4.344116067,4.937730749
g410,101.6974673,110.6828971,17.42806601,19.10960494,23.02596756,21.37688903,22.62166829,45.8934618,20.03467882,32.73604073,36.53025823,41.73784505
g411,2505.696904,3213.781632,1153.138171,946.9824626,2085.3729,2781.431809,1216.052355,1882.098349,1770.092762,2242.998873,2045.88867,2054.580699
g412,40.65650232,40.40253112,12.18704067,16.54778998,22.01055649,21.85003635,31.01052897,36.86544029,34.0829578,31.14700723,46.44507506,35.48545901
g413,49.68102618,63.94473143,35.36452945,43.74687392,40.69837923,41.61320875,8.712173564,11.81610665,7.985675514,14.60857336,13.5047306,16.14282955
g414,41.74388942,36.29693147,34.23644368,35.5007724,27.82294457,24.60531604,34.3901588,47.86996115,34.18030739,38.17781236,42.08537929,31.31279213
g415,24.98804008,35.49142102,9.872047289,12.27613299,12.47566121,8.844649939,9.503576914,15.39394003,10.21634028,16.47174247,14.15211218,13.56589882
g416,10.47935229,11.09369303,7.59908284,7.657394118,4.327407225,4.00818114,14.89128979,20.80010163,12.54233781,11.6797513,19.13474782,14.47720302
g417,79.47503404,77.9582593,35.39326016,36.16584831,46.94430196,45.70586116,58.64209071,121.2515563,63.88828271,85.88645752,110.2209275,91.83053154
g418,588.4245709,662.6759814,88.10750465,97.02886065,147.3806927,156.3688427,81.80510462,92.66500304,82.9901045,90.96555162,116.8391006,116.7120951
g419,819.4534415,922.0439635,79.65111172,81.06173696,189.1295685,232.4179755,48.19727991,69.16536315,48.83278562,49.80479545,75.85818153,102.8108689
g420,165.3572178,199.4872677,18.87745555,19.68001236,23.67066022,22.65223292,15.18448208,28.29654724,15.3810002,19.28347416,18.0356551,29.2824569
g421,22.9669378,23.26761432,23.2570128,21.03890183,18.04380894,12.1641702,62.48118012,69.5811749,57.14571895,60.82293739,69.89619793,66.73040023
g422,35.7516517,39.51771211,22.87822504,24.63732014,23.31622088,18.09180347,11.82826209,17.6683735,10.56539693,13.66832978,21.35179926,23.19876715
g423,66.96232892,10.68402397,0,0.222052826,0.100720834,0.49236819,3.858446162,5.655161336,1.848853017,2.813961346,23.75270185,12.65552839
g424,12.52965327,7.884421797,5.36299252,7.810493452,10.26406508,12.30104394,13.41560249,19.41640108,11.2437843,12.95044089,15.61641724,17.13041136
g425,2.243600376,1.50673804,0,0,0.655072477,0.18012855,0.588157677,1.305472927,0.375770297,0.436468183,3.439679263,2.632695743
g426,2.253221304,1.162061049,0.05483364,0.105979758,0.304451611,0.313325212,0.897156188,0.988542512,0.502481833,0.530142239,1.180887166,1.160654074
g427,2613.59876,2459.026236,3082.361375,3479.053885,2814.358805,3221.736691,1922.901165,1530.811281,2069.099834,2049.884094,1820.254374,1908.74295
g428,1.974061143,2.985043361,1.935837759,3.273805377,3.182065281,2.074046534,16.72212218,9.116962819,8.599348068,9.825928371,10.00556291,14.73865076
g429,1.703593545,1.492650342,0.326857926,0.276384018,0.599960559,0.402722969,1.510682399,3.432524911,1.465660906,1.323302625,4.381872174,2.832720437
g430,8.102930459,5.688362215,7.572103848,14.3300937,14.65952997,14.96344803,25.94633811,31.89070611,18.89859629,18.2343556,23.10178647,22.62419075
g431,10.53153987,9.979582833,3.104963218,10.93752508,10.09790924,7.898090756,16.2366763,16.73813184,12.49160949,10.5874821,15.7894563,20.89784688
g432,54.66448549,45.95682468,29.42924542,20.93788784,18.18181764,18.66993414,26.93869517,27.21287538,24.70490674,25.12954085,30.39163235,29.05409017
g433,12.24219834,14.75927777,8.41344872,8.504982824,5.677474369,3.937749482,8.758408427,10.96547853,6.940372165,8.062931647,6.15094005,9.253394442
g434,109.2605615,97.47946645,43.39872975,38.90915545,56.52009652,42.89565875,97.04795372,88.72242923,63.83419471,65.72726179,91.08561896,102.0801886
g435,1.849659279,1.936336968,0.40811505,0.788784664,1.431137818,1.049405634,3.426530546,6.944167154,3.283783717,3.682686255,2.109381732,3.173326521
g436,9.473969113,9.145106961,1.161315798,1.851011779,0.806544438,0.594643899,4.1982232,8.816865293,2.53830625,4.248103808,4.560243628,2.521333069
g437,3.712797857,4.201929614,0.110703273,0.427923664,0.388203376,0,4.575821546,8.476382174,4.750629075,8.27699178,13.44624104,4.87775831
g438,0.525317491,0.399952453,0.158056118,0.56005231,0.092375948,0,10.13993017,13.76695952,9.078913267,11.47785755,29.27325997,7.988345087
g439,5.339415378,3.79542645,1.454452571,2.319152783,1.020066317,0.685648894,5.119466567,6.584690416,5.071233365,3.374862936,5.262234214,5.089138012
g440,190.6571873,152.7643834,347.3783539,424.273969,117.446452,79.74033937,203.5580614,63.86006973,292.2122222,153.9778441,123.1398392,218.483844
g441,7.036784234,7.217417838,1.66576614,1.974228284,12.1235468,7.866119475,4.790477542,5.920786198,4.973485454,2.856349512,6.741535523,7.738782877
g442,10.39779197,10.7584771,3.734750407,5.671554124,11.22570542,7.431156971,7.580797036,12.07728584,8.407020265,8.855128169,14.1328576,16.07560777
g443,5.658623863,4.139728153,3.577681465,4.215890798,11.61772459,8.620584735,8.9477949,11.95759624,8.995879459,10.87105382,12.17048485,16.67691124
g444,11.07434301,6.900775364,0,0,1.020066317,0,0.563610998,0.883851063,1.560379497,0.937461927,3.006990979,1.88486593
g445,18.15365597,15.00713483,0.147803829,0.571335919,3.757703756,3.420495121,7.063924511,11.22729728,3.419128857,3.524856844,21.77224009,20.20780047
