"TAD_ID","total_genes","DEG_total","DEG_filtered","mean_log2fc","se","ci_low","ci_high","significant"
"TAD_89",51,11,11,1.97475556419301,1.16108575613919,-0.300972517839814,4.25048364622582,FALSE
"TAD_9",120,49,49,0.024171207536419,0.626279213148291,-1.20333605023423,1.25167846530707,FALSE
"TAD_90",154,18,18,-0.318160969251415,1.00905707597618,-2.29591283816473,1.6595908996619,FALSE
"TAD_91",229,73,73,0.0284767570050767,0.346449309820233,-0.65056389024258,0.707517404252733,FALSE
"TAD_92",41,9,9,1.06072951983989,1.29535218385283,-1.47816076051167,3.59961980019144,FALSE
"TAD_93",14,5,5,NA,NA,NA,NA,NA
"TAD_94",139,12,12,1.81683213225511,1.20628663878404,-0.547489679761606,4.18115394427183,FALSE
"TAD_95",101,14,14,-0.480410182584481,0.753176975148227,-1.95663705387501,0.995816688706044,FALSE
"TAD_96",274,55,55,1.73436315385904,0.471885899910078,0.809466790035292,2.6592595176828,TRUE
"TAD_97",65,16,16,-2.24653827624951,1.42199152588275,-5.03364166697971,0.540565114480687,FALSE
"TAD_98",161,59,59,-1.67947343591692,0.466048013658669,-2.59292754268791,-0.766019329145932,TRUE
"TAD_99",328,126,126,-0.230291498648601,0.311606133971765,-0.84103952123326,0.380456523936058,FALSE
