,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
g22274,374.304650387608,2.35717004738162,0.341594828086524,6.90048517591889,5.18252296532695e-12,5.5969997718422395e-11
g19616,935.381510720377,-2.06909378952687,0.299852629132734,-6.9003690096409,5.18676290938274e-12,5.59820233004264e-11
g11479,129.830632158145,2.90426347004781,0.421031773997433,6.8979674442944,5.27518312278918e-12,5.690206566064039e-11
g21011,3719.43637496907,-1.25337696698154,0.181717659087418,-6.89738671120891,5.29678525126316e-12,5.710068435226859e-11
g21888,240.116425979704,-1.64327949723199,0.238276312406032,-6.8965289945892,5.32884931407134e-12,5.74117784703738e-11
g29443,92.2429829861009,-2.70613701735753,0.3925439738142,-6.89384425154469,5.43044788618901e-12,5.847119654245359e-11
g16472,162.492719615196,-3.64309296179722,0.528463377697918,-6.8937472595872,5.43415366189947e-12,5.847593477762729e-11
g5725,87.054868927235,-2.73855283260461,0.397399655425221,-6.89118069232932,5.5331202210331995e-12,5.95051355422345e-11
g15767,1014.63847070758,-2.76874134852984,0.40180400487621,-6.89077588806725,5.54888987645435e-12,5.9638908840211e-11
g11661,125.157871682232,-2.34299090997029,0.340136841410597,-6.88837733734918,5.64323623142332e-12,6.061654946602629e-11
g22113,93.5053509581214,5.15890876321186,0.748966017286766,6.88804117161514,5.65658421900651e-12,6.072349941578569e-11
g11383,532.585353797635,2.48061597983575,0.360185654895093,6.88704823782683,5.6961911586173895e-12,6.11120424722606e-11
g2670,80.8876298689746,-2.24804057278068,0.32643297974596,-6.88668336921769,5.7108135170641496e-12,6.123223163865309e-11
g202,2690.51481791616,-2.16038909319674,0.31375002242774,-6.88570179686377,5.7503335588875e-12,6.160780264686459e-11
g6189,89.0698279492516,3.3241181326299,0.482760765834455,6.88564267828215,5.7527223291386995e-12,6.160780264686459e-11
g21388,1577.90231969248,2.35286907332702,0.341859887810098,6.88255380998085,5.87889465858856e-12,6.29213913668181e-11
g8784,188.026868267275,2.22441137341736,0.323276658872309,6.88082888871966,5.9505293160975e-12,6.36500465555806e-11
g27039,1390.19220842946,-1.8268388656971,0.26550675202432,-6.88057404103142,5.96118522272182e-12,6.3725959760034e-11
g16188,66.8994024498937,4.31552387511366,0.627220575063397,6.88039271460038,5.9687783815287e-12,6.37690606799838e-11
g24462,90.8697502543482,-2.18244764866519,0.3172630635393,-6.87898434919717,6.02807819661239e-12,6.43642028554212e-11
